,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C200,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C046,27.8334,37.1089,33.3411,33.5979,34.6788,36.8774,29.3785,3.1106,32.4051,23.6875,24.0918,28.932,32.431200000000004,29.047900000000002,26.7104,30.201,27.2301,29.0377,27.139,37.857099999999996,25.6967,30.4099,7.5646,26.9294,26.7295,29.603,27.834400000000002,28.5478,23.628700000000002,28.3675,25.9797,50.632,30.300900000000002,23.5162,23.2194,28.280900000000003,15.6696,33.1522,26.448700000000002,30.3451,30.9638,27.5212,23.2545,26.6017,30.050099999999997,28.1832,0.0,22.803,19.027900000000002,21.6131,35.963300000000004,38.0272,39.223699999999994,29.091099999999997,51.4699,22.9578,25.7465,25.976599999999998,13.056,44.5374,33.4581,25.0892,13.718200000000001,30.734099999999998,34.9823,26.939,43.7278,23.4075,26.9531,24.803,36.998400000000004,46.086,30.050900000000002,28.1828,23.4436,28.1,32.2268,27.700200000000002,28.5721,23.7825,35.574,28.8828,33.731300000000005,30.3004,30.406299999999998,45.953199999999995,37.5419,23.1477,35.5042,15.9122,26.1747,32.6286,18.3399,15.938600000000001,37.1806,23.2694,28.3292,37.5109,27.798599999999997,31.046400000000002,29.2385,18.5708,45.8595,15.096200000000001,4.5394,34.0398,30.286,26.8959,34.3254,37.6485,35.5121,24.6003,28.8792,31.8112,23.984299999999998,38.358599999999996,23.224400000000003,21.796799999999998,36.3,34.148900000000005,15.1822,33.2616,37.1361,45.9184,33.7461,45.8904,36.1925,32.998400000000004,18.4572,15.6906,30.9746,33.0111,33.710300000000004,21.9417,37.3995,24.0177,31.119400000000002,14.338700000000001,35.0893,34.410599999999995,30.2338,27.688599999999997,35.822199999999995,32.8065,28.0817,33.1547,31.251900000000003,21.711599999999997,35.11,24.5306,28.6363,13.4659,15.3627,31.8807,27.7775,23.683400000000002,22.5215,27.2314,23.502299999999998,47.3985,22.5395,28.8782,27.4752,29.3938,23.5203,35.5043,27.4445,31.990299999999998,28.146900000000002,29.836299999999998,23.4955,15.8604,24.268,36.3165,30.1873,35.4207,31.091900000000003,28.7724,33.3531,29.5847,30.2185,30.0325,30.7242,33.607699999999994,26.0461,38.2255,29.0381,20.6131,29.8774,36.3635,31.599400000000003,35.4773,39.5631,14.7825,35.251,31.2178,22.843700000000002,29.011,51.7141,2.7644,51.1224,23.5091,28.5232,28.860799999999998,33.8438,30.552400000000002,36.2461,18.4312,34.899,45.9355,23.9437,23.8644,51.1081,32.7615,31.340799999999998,2.3396999999999997,32.2371,37.772800000000004,29.2148,32.7465,32.002,28.7325,33.0132,24.4318,46.431,28.4865,35.2434,5.796600000000001,25.083099999999998,37.3371,34.8539
C047,6.5127,12.0479,13.2796,27.449099999999998,14.617299999999998,11.8164,9.317,19.953200000000002,11.0844,2.6719,1.532,8.8705,12.8188,7.7272,5.4822,8.8802,5.9094,7.5112,7.4962,16.5363,4.374,10.050600000000001,20.620900000000002,5.3326,5.4205,9.1444,6.5136,7.2271,2.3966999999999996,7.0468,5.9182,27.3613,10.2395,3.4547,4.0509,6.960100000000001,9.3506,13.5398,5.5445,9.2537,11.182799999999999,6.2005,3.193,5.281,8.614600000000001,6.8625,22.051099999999998,0.0,8.504100000000001,11.0892,13.4383,16.7065,20.977700000000002,7.7703,28.199099999999998,0.15480000000000002,4.1749,4.6559,11.200299999999999,20.4109,12.1373,3.7623,9.7286,9.1723,13.6616,6.1174,18.862099999999998,2.1571,5.6324,4.2096,15.677700000000002,21.9596,9.691600000000001,6.862,2.2116,6.7793,10.9061,6.1035,7.2513000000000005,0.9795,10.513,6.5145,12.4105,10.4266,9.0855,21.8268,16.2212,4.2597,15.5426,9.593200000000001,4.854,13.016200000000001,7.816,9.6196,15.8598,4.100899999999999,7.0084,12.4275,6.4779,8.0974,8.3,8.047,21.7331,8.921899999999999,18.3086,13.978399999999999,8.965200000000001,6.0744,12.0526,12.1298,14.1913,3.4861999999999997,8.8177,11.664100000000001,3.9228,17.0378,1.974,4.703600000000001,11.239,12.8282,10.5849,11.9409,15.815299999999999,21.792,13.9472,21.764,13.7594,12.8514,7.9334,9.3716,8.0256,12.8641,13.911299999999999,3.9001,16.0787,4.849,11.0579,8.812100000000001,24.311,14.3491,8.932,5.3365,15.8606,12.745,8.020199999999999,11.834,10.8926,1.1737,10.765,5.362100000000001,7.8312,10.5849,9.483600000000001,10.8557,7.716,3.9085,1.0257,4.8793,4.505,23.2721,4.1995,7.5562,4.5261000000000005,9.3323,2.8827,23.4632,6.1238,10.6695,6.8262,7.6085,3.0895,9.686200000000001,2.5449,10.6623,9.828,23.0338,11.2181,7.4517,13.206100000000001,7.987,9.859200000000001,8.7117,9.4034,9.7697,6.4033,16.904700000000002,6.6698,10.0893,8.555399999999999,15.0428,10.574399999999999,14.1565,13.265600000000001,9.8874,13.930200000000001,11.070799999999998,2.7822,7.2518,28.4434,21.751900000000003,27.851599999999998,2.2586999999999997,7.0755,7.540100000000001,25.5009,7.6034,14.9254,7.9073,13.5782,21.809,4.3971,3.8029,27.8373,13.1271,10.020100000000001,23.2115,11.2531,12.968399999999999,7.2401,12.5994,9.9154,7.4118,26.9828,4.3703,23.1602,6.8896999999999995,24.822599999999998,19.708599999999997,5.574,16.016299999999998,13.533100000000001
C048,13.907,23.1825,19.4147,37.406699999999994,20.7524,22.951,15.4521,16.1723,18.4787,9.7611,10.1654,15.005600000000001,18.5048,15.1215,12.784,16.2745,13.303700000000001,15.1113,13.2126,23.9307,11.770299999999999,16.483400000000003,16.8401,13.003,12.8031,15.6766,13.9079,14.6214,9.7023,14.4411,12.0532,34.7556,16.3745,9.589799999999999,9.293,14.3545,3.5334,19.2258,12.5223,16.418599999999998,17.0374,13.5948,9.328100000000001,12.6753,16.1237,14.2568,18.2703,8.8766,0.0,6.237,22.036900000000003,24.1008,25.2973,15.1646,35.5935,9.0313,11.8201,12.0502,7.4195,27.8052,19.531599999999997,11.162799999999999,5.9477,16.8077,21.0559,13.0125,26.2565,9.4811,13.0267,10.8766,23.072,29.353900000000003,16.1245,14.2563,9.5172,14.1736,18.3004,13.7738,14.645700000000001,9.856,21.647599999999997,14.956299999999999,19.8049,16.374,16.4799,29.2211,23.6155,9.2213,21.5778,3.4600999999999997,12.248299999999999,18.7022,1.7691,3.9303000000000003,23.2542,9.343,14.4028,23.584400000000002,13.872200000000001,17.12,15.312100000000001,3.1948000000000003,29.1274,5.141100000000001,14.527700000000001,20.113400000000002,16.3595,12.9695,20.3989,23.722099999999998,21.5856,10.6739,14.9527,17.8848,10.057799999999999,24.4321,9.298,7.8704,22.3736,20.2225,4.1263000000000005,19.3352,23.2097,29.1863,19.8197,29.1583,22.266099999999998,19.072,2.0422000000000002,3.68,17.048099999999998,19.0847,19.783900000000003,8.0153,23.473,10.091299999999999,17.1929,5.0313,38.8981,20.4842,16.3074,13.7622,21.895799999999998,18.8801,14.155299999999999,19.2283,17.325400000000002,7.7852,21.1836,10.6042,14.7099,5.2054,5.7027,17.9543,13.851,9.757,8.5951,13.305,9.575899999999999,30.666400000000003,8.613100000000001,14.951799999999999,13.5487,15.4674,9.5939,39.3131,13.5181,18.0638,14.2205,15.9099,9.5691,5.905399999999999,10.3415,22.390099999999997,16.2609,39.2295,17.1655,14.846,19.4267,15.658299999999999,16.2921,16.1061,16.7978,19.6813,12.1197,24.2991,15.1117,5.237100000000001,15.951,22.437099999999997,17.673,21.5508,25.636599999999998,4.64,21.3246,17.291400000000003,8.9173,15.0846,35.8377,17.9711,35.2459,9.5827,14.5967,14.9344,37.6526,16.626,22.3197,3.0551,20.9725,29.203400000000002,10.017299999999999,9.938,35.2316,18.835099999999997,17.4144,19.4306,18.3107,23.8463,15.2884,18.82,18.075599999999998,14.8061,36.822,10.5053,30.5545,14.5601,39.0522,15.927700000000002,11.156600000000001,23.410700000000002,20.927400000000002
C049,12.0259,21.301299999999998,17.5336,36.2141,18.8712,21.0698,13.5709,14.9798,16.5976,7.879899999999999,8.2843,13.1245,16.6237,13.2403,10.902899999999999,14.3934,11.422600000000001,13.2301,11.3314,22.0495,9.889100000000001,14.6023,15.6475,11.1219,10.921899999999999,13.7955,12.0268,12.740200000000002,7.8211,12.56,10.1721,32.8744,14.4934,7.708699999999999,7.4118,12.4733,4.3772,17.3447,10.6411,14.5375,15.1563,11.713700000000001,7.446899999999999,10.7941,14.2425,12.3757,17.0777,6.9954,3.3929,0.0,20.1558,22.2196,23.4162,13.2835,33.712300000000006,7.1502,9.9389,10.1691,6.2269,25.9241,17.6505,9.281600000000001,4.755199999999999,14.9265,19.174799999999998,11.1314,24.3753,7.5999,11.1455,8.9954,21.190900000000003,27.4728,14.2433,12.375200000000001,7.636,12.292399999999999,16.4192,11.892700000000001,12.7645,7.9749,19.7664,13.0752,17.9237,14.492799999999999,14.598700000000001,27.34,21.734299999999998,7.3401000000000005,19.6967,4.619800000000001,10.3672,16.821099999999998,2.7048,4.646199999999999,21.373,7.4618,12.521600000000001,21.7033,11.991100000000001,15.2388,13.4309,2.9358,27.2462,3.9485,13.3352,18.2323,14.478399999999999,11.0884,18.517799999999998,21.8409,19.7045,8.7927,13.0716,16.0036,8.1767,22.551,7.4168,5.9893,20.4924,18.3414,5.6115,17.454099999999997,21.3285,27.3051,17.938599999999997,27.2772,20.385,17.190900000000003,2.8221999999999996,4.3982,15.167,17.203599999999998,17.9027,6.1342,21.591900000000003,8.2102,15.3118,3.8387,37.7056,18.603,14.426200000000001,11.881,20.0147,16.998900000000003,12.2742,17.347099999999998,15.4443,5.904,19.302400000000002,8.7231,12.8288,5.6115,4.5102,16.0731,11.969899999999999,7.8758,6.7139,11.4238,7.6948,28.7852,6.732,13.0706,11.6676,13.5863,7.7127,28.9764,11.636899999999999,16.1827,12.3394,14.0287,7.688,4.7128000000000005,8.4604,20.5089,14.3798,38.037,15.2843,12.9649,17.5456,13.7771,14.4109,14.2249,14.9166,17.800099999999997,10.2385,22.417900000000003,13.2306,4.9781,14.069799999999999,20.5559,15.7919,19.669700000000002,23.7555,4.914,19.4434,15.410200000000001,7.0361,13.2035,33.9565,16.7785,33.3648,7.7015,12.7156,13.0533,36.46,14.7448,20.4385,2.7961,19.0914,27.322200000000002,8.1362,8.0568,33.3505,16.9539,15.5332,18.2381,16.429599999999997,21.9652,13.4073,16.9389,16.194399999999998,12.925,35.629400000000004,8.6242,28.6734,12.679,37.8596,14.7352,9.2755,21.5295,19.0463
C050,13.0788,1.6914,7.9541,33.0395,7.8353,2.1293,9.9858,37.468300000000006,8.2586,13.3431,13.164100000000001,10.7075,6.5908999999999995,11.4879,10.0025,10.5226,12.761899999999999,7.5812,12.6806,7.8354,14.5679,6.371899999999999,38.1361,9.5008,9.2298,7.089600000000001,12.883899999999999,12.556899999999999,14.028799999999999,13.3714,12.2119,32.9516,10.2828,12.71,13.225299999999999,13.9854,26.8658,7.5091,14.0371,4.8881000000000006,7.1812,13.1326,14.8251,13.9603,10.0176,8.223799999999999,39.566300000000005,14.213799999999999,26.019299999999998,28.604400000000002,0.0,2.4095,5.221100000000001,11.295399999999999,33.7895,14.059,10.2096,14.1446,28.7155,26.0012,9.0135,15.015600000000001,27.2438,6.166300000000001,7.6021,9.798399999999999,24.4525,18.31,13.445,15.8394,10.3615,27.5499,4.8022,12.433399999999999,13.8437,12.6694,10.845600000000001,7.8758,12.414,14.6304,3.404,8.0084,9.2868,6.0645,10.7755,27.417099999999998,2.6243000000000003,13.8494,2.161,27.108400000000003,14.1072,6.7883000000000004,25.3312,27.134700000000002,7.1589,13.6906,12.960799999999999,2.283,8.2895,6.5007,7.6515,25.562099999999997,27.323400000000003,26.437099999999997,35.823800000000006,8.9251,10.5948,9.7554,2.1148000000000002,3.295,4.0944,15.4904,7.6286000000000005,5.4361999999999995,12.8672,1.9276,19.1704,16.8302,2.8971999999999998,4.3342,28.100099999999998,8.758799999999999,5.186,27.3823,2.7278000000000002,27.3543,1.3449,4.371,25.4486,26.8867,6.6726,5.934,2.7143,14.6452,5.4493,12.752600000000001,8.468399999999999,26.3273,29.9013,9.2958,4.7005,9.819700000000001,2.1911,9.7036,8.7523,8.727,3.8781999999999996,15.3875,4.8373,14.0953,6.661899999999999,28.1,26.9987,4.151,8.8293,12.8335,18.5275,9.7769,12.652299999999999,28.8624,13.789200000000001,12.5308,10.2225,7.9767,13.093399999999999,29.0536,13.0223,7.3293,12.1594,7.3519,12.8865,27.201400000000003,12.8236,3.2878000000000003,6.6161,28.6241,5.7866,12.7566,6.276,8.2796,6.6165,11.841,10.7576,5.9897,11.5877,2.1971,8.993,27.6045,13.6746,6.3418,3.6688,8.8403,0.6632,27.4026,8.614,4.9619,14.414299999999999,7.145899999999999,34.033699999999996,39.2671,33.441900000000004,18.4116,7.1337,11.677299999999999,31.0912,6.578600000000001,20.515700000000002,25.4225,10.4195,27.3994,12.347299999999999,12.9393,33.4276,3.4848000000000003,11.4052,40.726699999999994,3.9781,2.0833000000000004,7.49,5.6693,3.8866,12.2597,32.5731,12.3717,28.7505,7.1023000000000005,30.4129,37.223800000000004,12.4665,7.3153999999999995,8.216899999999999
C051,11.1549,2.5265999999999997,8.5921,31.115599999999997,8.7291,2.9646,10.821,35.5445,7.2122,15.987,15.7946,11.5428,7.4262,10.4415,10.8378,8.933200000000001,10.838,8.4165,13.5159,5.9115,12.644,7.2071000000000005,36.212199999999996,10.336,11.688799999999999,7.9249,10.96,10.633,16.659299999999998,12.325,13.0472,31.0277,11.1181,16.038899999999998,14.0605,12.939,24.9419,8.1471,12.9907,5.7234,8.0165,11.2464,17.455599999999997,12.0365,8.0938,10.9394,37.6424,16.8443,24.0954,26.6805,2.4966999999999997,0.0,3.9105,9.3715,31.865599999999997,16.6895,12.6105,12.2207,26.7916,24.0774,7.9672,13.091700000000001,25.3199,7.456899999999999,5.6781999999999995,10.633700000000001,22.528599999999997,16.3861,11.5211,13.9155,8.4376,25.626099999999997,5.6375,10.5095,16.4742,10.7455,9.7992,8.7111,11.3676,17.260900000000003,4.2393,8.8437,8.2404,6.8998,8.851600000000001,25.4932,0.7005,14.684700000000001,4.0077,25.1845,12.183399999999999,7.6235,23.4073,25.210900000000002,5.235,14.5259,11.0369,2.6572,10.952399999999999,7.336,8.486799999999999,23.6383,25.3995,24.5132,33.8999,9.8189,9.548399999999999,10.5906,2.95,4.130199999999999,2.5668,13.566600000000001,8.463799999999999,6.2715,15.959100000000001,0.6796,17.2465,20.064400000000003,3.7325,5.3755,26.1762,7.7124,3.2620999999999998,25.4584,3.9603,25.4305,3.1915,5.2649,23.5247,24.9629,7.507899999999999,6.8278,3.5496,15.4805,3.5255,13.5879,9.303700000000001,24.4034,27.9775,10.1897,5.535699999999999,10.655,4.0377,10.5975,9.5876,7.6806,4.7134,17.6754,5.6726,14.9306,7.4971000000000005,26.1762,25.074900000000003,4.9863,9.6646,13.6688,16.6036,10.612200000000001,13.4876,26.9385,14.6245,11.484399999999999,13.7144,8.812,16.064700000000002,27.1297,11.0984,7.3333,10.2355,8.1872,16.1288,25.2775,15.467600000000001,4.1231,7.4513,26.7003,6.621899999999999,11.7103,7.1698,8.798,7.4518,9.9171,9.172,6.594600000000001,12.423,0.5032,9.8282,25.6806,12.628200000000001,4.418,4.5041,6.916399999999999,2.0214000000000003,25.4787,6.6901,5.7972,17.0448,7.981199999999999,32.1098,37.343199999999996,31.518099999999997,16.4877,7.969,9.7535,29.1674,7.4139,18.5918,23.4986,9.3731,25.4755,13.1826,13.7746,31.503700000000002,4.3201,10.358799999999999,38.802800000000005,4.8134,1.4637,8.325299999999999,6.5631,4.7218,10.335899999999999,30.6492,13.207,26.826700000000002,7.937600000000001,28.489,35.2999,13.3018,5.3915,6.293
C052,15.4585,5.3745,9.6796,35.4191,9.3535,5.812399999999999,12.608600000000001,36.233,11.5157,16.1378,17.4983,13.3635,9.472700000000001,14.745,13.8199,13.2367,15.1415,13.4879,15.5423,10.215,16.9475,9.1157,36.900800000000004,13.318,15.992299999999998,9.8335,15.2635,14.9365,16.818,16.6285,14.6258,35.331199999999995,12.8149,15.4538,15.969100000000001,17.2425,25.6305,9.2346,17.2942,10.364799999999999,10.063,15.5499,17.047,16.34,12.3973,15.242899999999999,38.3309,18.548,24.783900000000003,27.3691,5.3445,3.9467,0.0,13.675,36.1691,18.3932,16.914,16.5242,27.4801,28.3809,12.270700000000001,17.3952,26.0084,13.8645,9.9818,12.8028,26.832099999999997,20.689700000000002,15.8246,18.219,12.741100000000001,29.929599999999997,9.8523,14.813,16.632900000000003,15.049,14.1027,12.6089,15.671100000000001,18.964599999999997,7.0871,12.9329,12.543899999999999,8.808399999999999,13.155100000000001,29.796799999999998,4.5759,16.5933,6.8555,25.873,16.486900000000002,9.6701,24.0959,25.8994,9.5385,16.4345,15.340399999999999,5.505,15.2559,14.4108,10.3954,24.3268,29.703,25.2018,34.5884,10.443299999999999,13.851899999999999,12.845799999999999,5.797899999999999,10.216899999999999,6.4423,17.870099999999997,10.372399999999999,8.318,15.6111,3.8034,21.55,19.574099999999998,6.5803,9.679,26.8647,12.0159,7.2895,29.7619,7.052,29.734,6.0393,6.418399999999999,24.2132,25.651400000000002,14.5827,7.6595,6.397399999999999,17.3891,7.2495,15.4965,11.1244,25.092,32.281,10.814,11.5824,13.915,6.8856,11.2218,13.0644,11.9841,9.3009,19.7216,12.9412,16.8392,11.1462,26.8647,25.7634,7.6935,11.5732,15.577399999999999,20.9071,13.872200000000001,15.3962,31.242,16.533099999999997,15.788,15.2379,10.720600000000001,15.837299999999999,31.4332,15.4019,11.6368,14.539,12.582799999999999,15.6304,25.966,16.1854,6.970899999999999,9.3599,31.0038,8.6684,16.0138,8.0015,13.1015,9.3604,14.2207,13.4755,10.898100000000001,14.4495,4.1486,13.0882,26.3691,16.9317,8.7215,10.617700000000001,11.219899999999999,4.8693,26.1673,10.9937,8.293,16.5138,14.844100000000001,36.4133,38.031800000000004,35.8216,20.7913,14.8319,14.057,33.4709,14.488700000000001,22.8953,24.187099999999997,13.6766,29.779,15.0912,15.683200000000001,35.807300000000005,7.0273,14.6623,39.4913,8.701600000000001,4.3116,12.1622,7.3948,7.5697,14.6394,34.9527,15.1156,31.130200000000002,12.008799999999999,32.7926,35.9884,15.2104,9.695,10.5965
C053,2.0523000000000002,9.0809,15.2689,22.7299,15.1501,8.8494,9.0179,26.5065,3.5485,7.0042,6.756600000000001,9.3433,14.791799999999999,2.0615,5.5208,1.1311,2.463,4.1028,7.9536999999999995,9.8291,3.606,11.0905,27.1742,5.3713,2.5503,10.7188,1.8536,2.3097,7.6213,3.758,7.485,22.642,10.0462,7.056,8.802200000000001,4.372,15.9039,14.8239,4.610600000000001,9.851700000000001,14.314200000000001,3.7062,8.4176,2.7638000000000003,0.9882000000000001,1.0304,28.604400000000002,7.8063,15.0574,17.6425,10.4714,9.9992,14.2704,0.0,23.4799,7.6515,3.5726,3.1826999999999996,17.7536,15.6917,4.368399999999999,4.0537,16.2819,3.205,6.9543,6.156,14.1429,7.3481000000000005,2.3826,4.8129,8.9705,17.2404,10.8955,1.9558,7.4361999999999995,1.1767,3.1569000000000003,6.1421,2.9876,8.2228,7.546,4.958399999999999,4.6417,13.1975,1.3364,17.107599999999998,9.5139,9.4264,13.033299999999999,16.1465,3.1454,14.9892,14.369299999999999,16.1729,9.1526,9.2675,1.1610999999999998,9.482899999999999,1.475,5.357600000000001,7.4885,14.600299999999999,17.0138,15.475200000000001,24.861900000000002,16.2398,1.6313,6.113,9.085600000000001,9.6205,7.484100000000001,4.5285,8.640600000000001,12.5692,6.9879,10.3306,8.2085,11.026399999999999,8.272,5.0172,17.1382,2.9781999999999997,9.1081,17.0727,11.4378,17.0448,10.792399999999999,11.6567,14.4867,15.9249,5.2858,13.248700000000001,11.402,10.222100000000001,9.3715,8.3295,15.6014,15.3654,19.5918,16.610599999999998,9.664100000000001,5.375100000000001,13.3512,17.0184,8.523,3.1394,10.6057,8.6374,7.082,9.6723,6.8521,17.1382,16.0369,11.2839,7.816,7.9645,7.565600000000001,4.9178999999999995,8.229299999999999,18.552799999999998,9.366100000000001,3.1044,3.8836,8.821399999999999,7.0818,18.744,1.9599000000000002,2.1506999999999996,1.5174,5.866,7.145899999999999,16.2395,6.4847,8.2885,9.0166,18.3146,12.9196,3.1433,13.5907,0.7157,10.9512,1.5832,1.6542999999999999,3.6224000000000003,6.8609,10.1975,5.1138,16.642599999999998,3.8521,8.3355,9.789100000000001,7.4493,11.5351,16.4407,7.223,12.0948,8.0068,1.9863,23.7241,28.3052,23.1324,7.4497,2.8051,1.189,20.7817,4.8637,10.206100000000001,14.460600000000001,5.7744,17.0898,7.924300000000001,7.8809,23.118,10.617799999999999,2.6635,29.7648,11.1111,9.7448,6.2608999999999995,12.9841,8.0059,1.8449,22.2635,7.948600000000001,18.441,6.4888,20.1034,26.2619,8.0434,9.3091,6.8259
C054,25.6415,31.614099999999997,37.802099999999996,21.329900000000002,37.6833,31.3827,35.9024,50.352599999999995,26.1197,29.3218,28.181900000000002,33.6607,37.325,22.6691,29.8382,24.4715,24.5593,28.7374,31.858,32.3623,27.130599999999998,33.6238,51.0204,29.6887,26.1754,33.252,25.4466,23.653299999999998,29.046599999999998,22.769099999999998,31.3893,1.0106,36.109,30.5255,30.7008,22.8212,37.3292,37.357099999999996,24.1442,32.385,36.8474,23.682299999999998,29.8428,24.570400000000003,24.7342,25.426,52.4505,29.2315,36.482699999999994,39.067800000000005,33.004599999999996,32.5325,36.8037,24.508200000000002,0.0,29.0768,27.097099999999998,26.7073,39.1789,9.7322,26.9395,27.5783,37.7071,27.7149,29.487599999999997,30.4734,11.0985,28.773400000000002,26.0077,25.517599999999998,31.503700000000002,10.706100000000001,33.4288,24.2308,28.8615,24.3663,25.622700000000002,30.4595,22.9637,29.6481,30.0793,29.2758,27.212799999999998,35.7307,24.6768,11.6104,32.047200000000004,30.909599999999998,35.5665,37.5718,26.669900000000002,37.522400000000005,35.794599999999996,37.598099999999995,31.6858,30.750799999999998,24.3346,32.0161,25.439,32.5024,33.4003,36.0255,11.5166,36.9005,48.708,38.7731,24.0945,30.430400000000002,31.6189,32.1538,30.0173,25.953799999999998,34.3406,35.1024,30.4456,32.863800000000005,29.6338,32.4517,30.8053,28.6542,38.5634,25.9211,31.641299999999998,11.5756,33.9711,11.547600000000001,33.3256,34.1899,35.912,37.3501,32.6743,35.782,33.935199999999995,31.7054,31.904700000000002,31.919700000000002,38.1346,36.790699999999994,18.1918,39.143800000000006,32.1973,29.6925,35.8845,39.5516,32.8404,26.107400000000002,33.139,30.0626,29.615299999999998,32.012,31.169400000000003,38.5634,37.4621,33.8172,34.868,31.4339,28.9909,29.2353,31.5758,13.775799999999998,30.8493,23.0805,28.201,34.5214,29.5326,17.344,25.585,26.4955,23.956799999999998,30.369799999999998,30.6154,37.6648,29.9542,30.8218,34.0545,18.8807,35.4528,22.7138,36.124,24.824900000000003,33.4845,22.9414,24.9916,28.1129,30.765099999999997,32.7308,29.4312,38.067800000000005,23.092,30.8688,32.3224,29.9825,34.0683,37.866,29.7562,34.628099999999996,29.432,26.651400000000002,0.5719,52.1514,0.9438,28.875,27.439799999999998,23.3853,19.381700000000002,32.5803,20.3514,35.8859,28.3455,11.592600000000001,31.4679,31.3503,0.854,33.151,23.4097,53.6109,33.6443,32.278,30.5783,35.517300000000006,30.5392,23.3493,20.8635,31.0744,9.221,30.806099999999997,18.703400000000002,50.108,31.9477,31.842299999999998,29.359099999999998
C055,6.3579,11.8931,13.124799999999999,27.294400000000003,14.4625,11.6616,9.1622,20.1079,10.9296,2.5171,1.3772,8.7158,12.664,7.5724,5.3274,8.7254,5.7546,7.3564,7.341399999999999,16.3815,4.2192,9.8958,20.7757,5.177899999999999,5.2658000000000005,8.989600000000001,6.3588000000000005,7.0723,2.2419000000000002,6.892,5.7634,27.2065,10.084700000000002,3.3,3.8961,6.8054,9.5054,13.385,5.3896999999999995,9.0989,11.028,6.0457,3.0382,5.1262,8.4598,6.7077,22.2059,0.15480000000000002,8.6589,11.244,13.2835,16.5517,20.8229,7.6155,28.044400000000003,0.0,4.0201,4.5011,11.3551,20.2561,11.9825,3.6075,9.8834,9.0175,13.5068,5.9626,18.7074,2.3119,5.477600000000001,4.3644,15.5229,21.8048,9.5368,6.707199999999999,2.0569,6.6245,10.751299999999999,5.9487,7.0966000000000005,0.8247000000000001,10.3582,6.3597,12.255799999999999,10.271799999999999,8.9307,21.672,16.066399999999998,4.1049,15.387799999999999,9.748,4.699199999999999,12.8614,7.9708000000000006,9.774299999999998,15.7051,3.9461,6.8537,12.2727,6.3231,7.9426000000000005,8.145199999999999,8.201799999999999,21.5783,9.0767,18.4634,13.8236,8.8104,5.9196,11.8978,11.975,14.0365,3.3314,8.6629,11.5094,3.768,16.883,2.1288,5.647,11.084200000000001,12.673399999999999,10.739700000000001,11.786100000000001,15.6606,21.6372,13.792399999999999,21.6092,13.6046,12.6966,8.0882,9.526399999999999,7.8708,12.709299999999999,13.7565,4.9007,15.9239,4.6941999999999995,10.9031,8.966899999999999,24.156200000000002,14.1943,8.7772,5.1817,15.7058,12.590200000000001,7.8655,11.679200000000002,10.7378,1.3285,10.6102,5.2073,7.676399999999999,10.739600000000001,9.6383,10.700899999999999,7.5611999999999995,3.7537,1.1804000000000001,4.7245,4.3502,23.1173,4.0447,7.4015,4.3713999999999995,9.1775,2.7279,23.3085,5.969,10.514700000000001,6.671399999999999,7.4536999999999995,2.9348,9.841,2.3901,10.5075,9.6733,22.879,11.0633,7.2969,13.0513,7.832199999999999,9.7044,8.557,9.248700000000001,9.615,6.2485,16.75,6.5151,10.2441,8.4006,14.888,10.4196,14.001700000000001,13.1108,10.042200000000001,13.7755,10.916,2.6274,7.097,28.2886,21.9067,27.6968,2.4135,6.9207,7.3853,25.3461,7.448600000000001,14.7706,8.062100000000001,13.423399999999999,21.6543,4.2423,3.6481,27.6825,12.972299999999999,9.8653,23.3663,11.0983,12.813600000000001,7.0853,12.444600000000001,9.7606,7.257,26.828,4.2155,23.0054,6.735,24.6678,19.863400000000002,5.4192,15.861600000000001,13.3783
