,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C010,5.463,10.9982,11.8408,26.3995,13.1784,10.7667,7.8782,21.021900000000002,10.0347,1.233,0.0,7.4317,10.9309,6.6775,4.4325,7.8305,4.8597,6.4615,6.4465,15.4867,3.3243,9.0009,21.6896,4.283,4.3709,8.0948,5.464,6.1774,0.9579,5.9971000000000005,4.4793,26.3116,8.800600000000001,2.0159000000000002,2.6121,5.9105,10.4193,11.6519,4.494800000000001,8.204,9.4635,5.1508,1.7541,4.2313,7.6796999999999995,5.8128,23.119799999999998,1.532,9.572799999999999,12.158,12.3887,15.656799999999999,19.928,6.7207,27.1495,1.3772,3.1252,3.6062,12.269,19.3613,11.0877,2.7127,10.7973,8.1226,12.6119,5.067699999999999,17.8125,3.6891,4.5827,4.4781,14.628,20.9099,8.6419,5.812399999999999,0.7727999999999999,5.7296000000000005,9.856399999999999,5.0538,6.2017,1.9485999999999999,9.463299999999998,5.4648,11.360899999999999,8.8001,8.0359,20.777099999999997,15.1715,2.8209,14.492899999999999,10.6619,3.8043,11.1283,8.8847,10.6883,14.8102,2.6620999999999997,5.9588,11.377799999999999,5.4281999999999995,7.0477,7.2503,9.1157,20.683400000000002,9.9906,19.377299999999998,12.5395,7.9156,5.0247,11.0029,11.080200000000001,13.1417,2.4365,7.3788,10.6145,2.4839,15.9882,3.506,4.363,10.1893,11.7785,11.6536,10.891200000000001,14.7657,20.7423,12.8975,20.714299999999998,12.709700000000002,11.8017,9.0021,10.440299999999999,6.975899999999999,11.8144,12.861600000000001,3.6167,15.0291,3.4101,9.619,9.8809,23.261400000000002,12.9103,7.8823,4.2868,14.8109,11.3062,6.5813999999999995,10.7843,9.8429,2.7056999999999998,9.7153,3.9233000000000002,6.7815,3.7906999999999997,6.0259,6.490399999999999,24.4512,6.5537,13.8757,8.976,12.5286,20.759400000000003,2.9583000000000004,2.3641,26.787599999999998,12.077399999999999,8.9704,24.2802,10.2035,11.918700000000001,6.1903999999999995,11.549700000000001,8.8657,6.362100000000001,25.9331,2.9314,22.1105,5.8401000000000005,23.7729,20.7773,4.1352,14.966700000000001,12.4835
C011,9.253,9.9804,4.5549,31.9655,5.892600000000001,9.0297,0.9107999999999999,26.3325,12.3855,6.2373,7.3806,0.0,5.1061000000000005,11.2971,4.052,10.5016,9.4199,6.5103,5.6418,14.770100000000001,9.518,4.9536999999999995,27.0003,4.271,7.7105,4.3845,9.248899999999999,11.0267,6.9175,17.4982,2.9383000000000004,31.877599999999997,1.4984000000000002,5.5533,6.0686,13.197899999999999,15.73,5.0954,11.7823,5.1265,3.6386999999999996,10.7551,7.1465,10.4267,10.0271,8.6295,28.430400000000002,8.8195,14.8834,17.4686,10.3805,11.4985,13.7683,9.3705,32.7155,8.6647,7.747199999999999,9.03,17.5796,24.9273,13.1404,9.269,16.1079,9.8965,13.3045,3.2596999999999996,23.3785,11.2843,8.5238,11.765600000000001,17.2076,26.476,4.8323,10.0241,6.732399999999999,9.778,14.9724,3.3713,12.2232,9.236,7.768,5.185899999999999,13.4136,4.8656999999999995,13.733,26.3432,11.713299999999998,6.6928,9.3072,15.9725,8.9926,5.3035,14.1954,15.998899999999999,14.0936,5.9351,9.3245,10.975100000000001,8.5304,7.0964,3.6094,14.4263,26.2494,15.3013,24.687900000000003,5.2537,14.7216,3.3026999999999997,8.7426,9.3072,12.4251,9.724,3.6606,5.6749,5.7106,11.0166,11.1012,9.6736,9.600700000000002,10.0086,16.9642,12.8856,14.049100000000001,26.3083,8.1634,26.2804,9.9955,7.4156,14.312700000000001,15.7509,7.0246,8.0568,8.1275,7.4886,14.3125,5.1018,2.3239,15.1915,28.8274,5.6244,4.6048,5.0302,9.625200000000001,4.0203,0.8091,12.8538,6.2713,9.9931,8.9732,4.750100000000001,3.0093,11.3858,7.7987,10.4246,30.0173,6.6025,19.4417,14.2866,14.546299999999999,26.325400000000002,5.1907,5.7827,32.3537,7.1787,15.5321,29.590799999999998,6.8024,11.516,4.424600000000001,8.238,7.05,10.5618,31.4991,5.2151000000000005,27.676599999999997,3.2817,29.339,26.0879,4.156,14.2501,15.063
C012,14.9761,5.8887,1.4670999999999998,35.487300000000005,2.9041,4.938,4.4736,29.9037,11.3252,9.808399999999999,10.951799999999999,5.195399999999999,0.0,14.5545,8.338799999999999,13.5891,14.6591,8.0068,9.213,13.7099,16.4652,3.6346,30.5714,7.8368,10.456299999999999,4.352399999999999,14.7811,14.4541,10.4886,16.437900000000003,7.9447,35.3994,5.038,9.1245,9.6398,17.0519,19.301099999999998,1.0221,17.1036,4.8837,1.6690999999999998,16.1992,10.717600000000001,15.8576,11.9149,10.9207,32.001599999999996,13.066799999999999,18.4546,21.0397,6.2889,7.4068000000000005,9.6767,13.1926,36.237300000000005,12.9121,11.1589,16.0418,21.1508,28.449099999999998,12.0801,16.9128,19.6791,8.8632,12.244200000000001,7.3217,26.900299999999998,15.1078,15.3423,17.7367,16.147299999999998,29.997799999999998,4.3712,14.3306,10.3035,14.5667,13.9121,7.127800000000001,15.4806,13.4834,6.4843,7.4517,12.353299999999999,2.2352,12.6727,29.864900000000002,7.6217,10.264,5.5065,19.5437,16.0045,0.1974,17.7665,19.5701,13.0334,10.1052,14.8581,6.8835,10.9863,9.4095,4.9143,17.9975,29.7712,18.872400000000003,28.2591,1.8457000000000001,13.661299999999999,7.3647,4.6509,5.2156,11.364799999999999,17.387700000000002,3.9455999999999998,1.5832,9.281799999999999,6.925,14.6723,13.2448,5.509,9.9167,20.535400000000003,11.825299999999999,12.9889,29.830099999999998,4.0717,29.8022,6.1948,3.324,17.8839,19.3221,9.5814,2.3225,4.0359,11.0598,13.2522,9.167200000000001,2.9563,18.7626,32.3492,2.2165,6.1013,8.4339,5.8245,2.4046999999999996,5.7613,11.7935,3.8198000000000003,14.2405,7.9399,9.7566,5.665100000000001,15.2094,9.8306,13.5746,33.5391,8.099,22.9635,17.8578,13.486,29.8472,8.761899999999999,9.3539,35.8754,3.0871,14.4718,33.162,3.3703000000000003,7.4243999999999994,6.681100000000001,2.5037,6.2268,14.157,35.020900000000005,8.786200000000001,31.198400000000003,6.5276000000000005,32.860800000000005,29.6591,8.8811,13.1899,14.0027
C013,3.1856999999999998,9.765600000000001,15.9535,21.1623,15.834700000000002,9.5341,14.053799999999999,27.6398,3.5000999999999998,8.0824,7.8899,11.169,15.4765,0.0,7.3465,1.9524000000000001,2.7211,6.0919,9.366200000000001,10.1443,4.7394,11.7752,28.307599999999997,7.196899999999999,3.6837,11.4034,2.7908000000000004,1.8057999999999998,8.754700000000001,2.1404,8.8975,21.0744,14.2605,8.1342,10.4088,2.7544,17.0373,15.5085,2.7786,10.5364,14.9988,1.8740999999999999,9.5509,2.7622,2.2151,2.9341999999999997,29.7378,8.9396,16.1907,18.7759,11.156,10.3144,14.585600000000001,1.9890999999999999,21.9123,8.784799999999999,4.7059,4.316,18.8869,14.124,4.32,5.187,17.415200000000002,5.9152,6.3711,7.9817,12.5752,8.4815,3.516,4.386699999999999,8.3873,15.6727,11.580200000000001,2.3926,8.569600000000001,2.31,3.0031999999999996,7.9677,1.1555,9.356200000000001,8.2307,6.7841000000000005,4.5931999999999995,13.882200000000001,2.1576999999999997,15.5399,9.8291,10.617700000000001,13.7179,17.2799,4.2787,15.6738,15.5027,17.3062,9.467799999999999,10.4588,2.2783,9.7981,2.9473000000000003,10.653799999999999,11.5517,15.733600000000001,15.446200000000001,16.6086,25.9952,16.9245,1.475,7.9386,9.770299999999999,10.305200000000001,7.799300000000001,5.661899999999999,12.4921,13.2538,8.0544,10.6458,9.3418,12.159799999999999,8.956700000000001,6.8545,18.2715,3.3016,9.4233,15.5051,12.1225,15.4771,11.4771,12.3414,15.62,17.0582,10.825700000000001,13.933399999999999,12.0867,11.4134,9.6867,9.742,16.2861,16.4988,18.024099999999997,17.2953,10.348799999999999,7.2008,14.0359,17.7031,10.348600000000001,3.4878,11.2904,9.770700000000001,7.7667,11.0848,12.3102,8.5831,4.948,1.6365,19.214,10.7317,8.6385,15.594,5.726,15.522200000000002,9.076600000000001,8.959100000000001,21.5504,11.3024,0.8315,30.8981,11.7958,10.06,8.0865,13.668700000000001,8.6906,1.5087000000000002,20.6959,8.683200000000001,16.8733,8.3144,18.535700000000002,27.3952,9.4559,9.6243,6.2427
C014,5.4982,8.0767,8.940100000000001,28.2107,10.125399999999999,7.8452,4.3785,23.8575,11.047600000000001,3.7623,4.4443,3.9018,8.1788,7.5423,0.0,6.7468,5.665100000000001,4.4385,3.1669,13.4323,5.763199999999999,5.4106000000000005,24.525299999999998,0.5162,3.9556999999999998,4.4028,5.4941,7.2719,4.4425,9.453299999999999,2.2291,28.122799999999998,5.2708,3.0784000000000002,3.5936999999999997,8.943,13.255,8.899799999999999,8.0096,4.550800000000001,6.5427,7.0003,4.6715,6.6719,6.2723,4.8747,25.9555,5.4939,12.4085,14.9936,9.4672,10.5851,14.4367,5.6156999999999995,28.9607,5.3391,3.9924,5.2752,15.104700000000001,21.1725,11.8025,5.5142,13.6329,6.6831000000000005,11.2646,0.7146,19.6237,7.934699999999999,4.769,7.9929,13.2808,22.7212,5.0516000000000005,6.2693,4.2574,6.0232,8.7727,1.287,8.468399999999999,5.9105,6.5418,2.4695,12.0758,5.7866,6.952100000000001,22.5884,13.1171,4.2178,10.7172,13.4976,5.2378,8.3762,11.7204,13.5239,12.755799999999999,4.059,5.5697,8.456299999999999,4.775600000000001,5.0247,3.6599,11.9513,22.4946,12.8263,22.2129,9.6389,7.2471000000000005,0.6715,8.0814,8.1587,11.087299999999999,5.9513,4.4538,7.024100000000001,3.2356,10.103200000000001,7.468,7.198600000000001,7.2678,8.428700000000001,14.4892,8.594,12.7113,22.5535,8.959100000000001,22.525599999999997,11.4055,8.2113,11.8378,13.2759,4.9529,8.224,8.923200000000001,5.0136,12.9747,3.121,6.0963,12.7165,25.072599999999998,10.0096,4.4935,1.2754,11.0351,8.4055,3.0815,8.7551,6.2526,6.6676,6.7938,4.4637,3.0566999999999998,8.0363,4.7332,6.6698,26.2625,4.5306999999999995,15.6869,11.8117,13.2085,22.5706,2.7157,3.3076999999999996,28.5989,7.974399999999999,8.1443,27.1158,6.8147,8.997200000000001,2.8016,7.9594,5.5888,6.807,27.7443,2.7401,23.921799999999998,2.0733,25.5842,23.6129,2.8349,12.9123,11.1362
C015,3.1375,8.787799999999999,14.975700000000002,22.8938,14.857,8.556299999999998,13.076,27.5916,2.4347,8.1352,7.8416999999999994,10.4744,14.498700000000001,1.961,6.6518999999999995,0.0,2.7043000000000004,5.2338000000000005,9.0848,9.1665,4.6912,10.7974,28.259400000000003,6.5024,3.6354,10.4257,2.7426,2.4744,8.7065,3.872,8.616100000000001,22.8059,13.2827,8.187100000000001,9.9333,4.486,16.989099999999997,14.5308,4.5101,9.5586,14.0211,3.6056999999999997,9.5027,3.8489,1.0692000000000002,2.1615,29.6895,8.891399999999999,16.1425,18.727700000000002,10.1782,9.3366,13.6078,1.1311,23.6438,8.736600000000001,4.6577,4.2678,18.8387,15.8556,3.2546,5.1388,17.367,4.3361,5.3057,7.287100000000001,14.306799999999999,8.4333,3.4678,5.427899999999999,7.3218000000000005,17.4042,10.6024,2.3758000000000004,8.5214,2.2618,2.0431,7.2732,2.8870999999999998,9.308,7.2528999999999995,6.0895,3.5278,12.904399999999999,0.2154,17.2714,8.851299999999998,10.5695,12.740200000000002,17.2317,4.2305,14.696,15.4545,17.258,8.49,10.4106,2.2300999999999997,8.8203,2.8991,9.676,10.5739,15.6854,17.1777,16.5604,25.947,15.9467,0.42710000000000004,7.2441,8.7925,9.327399999999999,6.8215,5.6137,11.514299999999999,12.2761,8.119,9.668,9.2936,12.111600000000001,7.978899999999999,5.1132,18.2233,1.8644,8.4455,17.2366,11.1447,17.2087,10.4993,11.3636,15.5718,17.01,9.8479,12.9556,11.1089,11.353200000000001,8.7089,9.460600000000001,15.3083,16.450599999999998,19.7557,16.3175,9.371,6.5062,13.0581,16.7253,9.6541,2.0255,10.3126,9.7225,6.7889,10.8033,7.9831,8.5349,3.9362,1.6198,20.9456,5.9947,10.37,15.5458,4.6605,17.253700000000002,9.055299999999999,9.012,23.2819,10.3246,2.8926,30.8499,10.818,9.0822,7.392,12.6909,7.7128000000000005,2.265,22.427400000000002,9.0797,18.6049,7.619800000000001,20.2672,27.347,9.1745,8.6465,5.1772
C016,0.8112999999999999,9.7795,15.9675,23.171599999999998,15.848700000000001,9.5481,9.538200000000002,24.5983,5.0758,5.0409,4.8484,9.4892,15.4904,2.6027,5.6667,2.7109,0.0,4.940300000000001,7.3069,10.527700000000001,1.6978,11.789200000000001,25.266099999999998,5.5171,2.3783000000000003,11.417399999999999,0.9436,1.4461,5.7132,3.3583000000000003,6.8382,23.0837,10.3988,5.0927,7.3673,3.3478000000000003,13.9958,15.5225,2.3571999999999997,10.5504,15.012799999999999,1.3309000000000002,6.509399999999999,0.8921,2.568,1.6289,26.6962,5.8981,13.1492,15.734399999999999,11.17,10.697799999999999,14.969100000000001,1.9243,23.921599999999998,5.7433000000000005,1.8902,1.2745,15.8454,16.1333,6.1287,2.1455,14.373700000000001,4.5355,7.653,6.3019,14.5846,5.44,1.1200999999999999,2.5734,9.6691,17.682,11.5942,0.9486,5.5281,0.871,4.8665,6.2879,1.9972,6.3147,8.2447,5.4787,6.4018999999999995,13.8961,2.9162,17.5492,10.2126,7.5762,13.7319,14.2384,1.2372,15.6878,12.461200000000002,14.264700000000001,9.8512,7.4173,1.1624,10.1815,1.6419000000000001,6.1951,7.8411,12.6921,17.4555,13.5671,22.9537,16.9385,2.7853000000000003,6.2589,9.7843,10.3192,8.1827,2.6204,8.9932,13.2678,5.0306999999999995,11.029200000000001,6.3003,9.1183,8.9707,6.8196,15.23,5.165,9.806700000000001,17.514400000000002,12.1365,17.4864,11.491,12.3553,12.5785,14.0167,6.1233,13.9474,12.1006,8.3719,10.0701,6.487,10.8539,13.4573,20.0334,17.3092,10.3627,5.521,14.0499,17.717,8.6688,5.3511999999999995,11.3043,6.7292,7.780600000000001,7.8297,7.3723,5.541600000000001,3.6426999999999996,1.6307,21.2233,5.7012,10.6478,12.5524,7.5696,17.5315,6.035100000000001,5.9176,23.5597,11.3164,3.2047,27.8566,11.809700000000001,10.4434,6.7812,13.6827,8.704600000000001,1.5024000000000002,22.7052,6.0085,18.8826,7.074199999999999,20.545,24.3537,7.212,10.007700000000002,7.5245
C017,4.1502,5.4495,8.5477,26.8628,11.061,5.218100000000001,5.618600000000001,26.490599999999997,4.3587,5.7408,5.5619,6.052899999999999,7.7863999999999995,6.1944,4.4341,5.2338000000000005,4.560899999999999,0.0,6.6903999999999995,10.8051,4.676399999999999,5.0182,27.1583,3.9324,2.6078,4.112,4.146100000000001,5.9239,6.4266000000000005,8.1054,6.2217,26.774900000000002,5.8253,5.7927,7.9483999999999995,8.719299999999999,15.888,8.5074,7.3308,3.9280999999999997,6.1503000000000005,6.2882,7.2228,5.9979,4.3687,3.3617,28.5885,6.6115,15.0415,17.6266,6.84,7.9578999999999995,10.7695,4.1028,27.6128,6.4567,3.5877,4.5631,17.7377,19.8246,5.4117,4.831899999999999,16.266,2.5415,6.935899999999999,4.23,18.2758,7.257899999999999,4.0569,7.3167,8.952,21.3732,4.6592,4.921399999999999,6.2415,4.3467,6.6277,3.6734,7.1205,7.0281,3.9147,2.3016,5.6849,5.3942,5.4392,21.2404,10.4899,8.5726,8.9443,16.1306,4.5257,7.9838000000000005,14.353399999999999,16.157,10.1286,8.413799999999998,4.2218,5.8291,3.4276,1.499,3.2675,14.5844,21.1467,15.459299999999999,24.846,9.2465,5.734100000000001,4.187,5.4543,5.5315,8.4601,5.9089,4.4196,6.6316999999999995,5.7245,7.476100000000001,7.753100000000001,9.831700000000001,4.6407,5.8015,17.1223,5.1401,10.084100000000001,21.205599999999997,7.3488,21.177599999999998,7.161,7.567699999999999,14.470799999999999,15.909,1.4272,9.1597,7.313,9.3684,10.3475,7.4758000000000004,6.2803,15.3495,23.724700000000002,9.6172,3.3484000000000003,4.2513000000000005,9.2622,8.0131,5.9654,5.1083,5.3231,7.7852,2.9469000000000003,8.8185,3.1326,7.3595,1.2997,5.321899999999999,24.9145,1.0051,14.339,14.444700000000001,6.852600000000001,21.2227,7.0705,6.6175,27.2509,6.5287,6.796399999999999,29.748900000000003,7.0221,6.370100000000001,1.9216,8.895,3.317,5.4591,26.3964,7.0949,22.5738,3.1506,24.2362,26.246,7.1897,10.2851,6.8075
C018,5.9645,9.142700000000001,8.6625,28.6771,10.000200000000001,8.911200000000001,4.6998999999999995,23.1994,10.4084,3.1041999999999996,4.2476,4.2534,7.7526,8.0087,1.7315999999999998,7.7661999999999995,5.8028,5.5043999999999995,0.0,14.4982,6.3636,5.7313,23.8672,1.5820999999999998,4.4221,4.9243999999999994,5.9604,7.738300000000001,3.7844,10.1515,1.3197999999999999,28.5892,5.6223,2.4203,2.9356,10.0649,12.5969,8.473600000000001,8.6492,5.6665,6.2852,7.137899999999999,4.0134,7.272399999999999,7.2917,5.894,25.297400000000003,5.6864,11.750399999999999,14.3355,10.533100000000001,11.651,14.5451,6.6351,29.4271,5.5316,4.1301000000000005,5.4128,14.4466,21.638900000000003,12.8685,6.1147,12.9749,7.849399999999999,12.9856,2.2604,20.0901,8.1512,4.9067,8.6326,15.001700000000001,23.1875,5.3723,6.3464,3.5993000000000004,6.4896,9.792,2.3529,8.9348,6.103,7.6078,3.5355,13.1417,5.6218,7.9715,23.0547,14.1831,3.5598,10.8256,12.8395,5.3755,7.95,11.062299999999999,12.8658,13.8217,3.4009,6.0361,9.5223,5.241899999999999,6.0906,4.7258000000000004,11.2932,22.961,12.1682,21.5549,9.3612,7.9928,2.2173000000000003,9.1474,9.2246,12.1532,6.591,4.2006000000000006,7.1326,2.5776,11.1692,7.968100000000001,6.5405,8.3338,9.4946,13.8312,9.613299999999999,13.777299999999999,23.0199,9.0675,22.992,11.5139,8.319799999999999,11.1797,12.617799999999999,6.018800000000001,8.3325,9.0317,4.3555,14.0406,2.4629000000000003,6.4407,12.058399999999999,25.539,9.732,5.5595,2.3411999999999997,11.143600000000001,8.1279,3.4031,9.7745,6.573300000000001,6.8601,7.8598,3.8057,4.1226,8.252799999999999,5.7526,7.1362,26.7288,5.5967,16.153299999999998,11.1536,14.2744,23.037,2.0576,2.6496999999999997,29.0652,8.0829,8.610700000000001,26.4578,7.5585,10.0632,3.8676,8.0679,6.6548,7.2734,28.2107,2.082,24.388099999999998,3.1391999999999998,26.0505,22.954900000000002,2.1768,13.978299999999999,12.8571
C019,10.5079,6.5213,16.0638,30.4686,15.945,8.1624,14.164,34.897400000000005,6.948,15.34,15.1476,15.0675,15.5867,9.8009,12.6866,8.286200000000001,10.191,8.9962,15.364700000000001,0.0,11.997,11.885399999999999,35.5652,12.1848,11.041799999999999,11.5137,10.313,9.986,16.0123,11.4967,14.896,30.3807,14.370700000000001,15.3919,17.6665,12.110700000000001,24.294900000000002,15.618799999999998,11.6251,10.646600000000001,15.1091,10.5993,16.8086,11.3894,7.4467,10.2923,36.995400000000004,16.197200000000002,23.448400000000003,26.0335,8.031,6.0199,10.2911,8.7244,31.2186,16.0425,11.9635,11.5737,26.144599999999997,23.4303,8.5706,12.444700000000001,24.6728,6.5954,3.6691,12.4824,21.8816,15.7391,10.8741,13.2685,6.4285,24.979,11.6904,9.8625,15.827200000000001,10.0985,10.402700000000001,11.925799999999999,10.4794,16.613799999999998,6.859,10.6924,5.417800000000001,13.9924,8.204600000000001,24.8462,5.5346,17.8753,9.5419,24.5375,11.536299999999999,15.7841,22.7603,24.5638,0.6765,17.7165,10.389899999999999,6.078600000000001,10.305399999999999,9.1848,11.662,22.9912,24.7525,23.8662,33.2528,17.0347,10.1519,12.4394,8.3986,10.4154,4.0798000000000005,12.9195,12.6023,13.3641,15.312,6.3511999999999995,16.5995,19.4174,7.585,4.5223,25.5291,8.3159,4.3369,24.811400000000003,12.232700000000001,24.7834,8.7258,12.451600000000001,22.8777,24.3158,9.3567,14.0436,8.9982,18.6711,4.6003,15.728200000000001,16.3963,23.756400000000003,27.3304,17.4055,10.459,12.5038,9.572,17.813299999999998,14.5108,8.2841,11.4006,17.028299999999998,6.765899999999999,17.071,12.420399999999999,15.8407,8.5487,9.106399999999999,28.5203,9.2626,17.9448,22.851599999999998,5.0995,24.8285,15.322899999999999,16.2167,30.8567,11.412600000000001,10.962299999999999,38.155699999999996,11.906,6.3405,10.174100000000001,13.7789,8.800799999999999,9.688799999999999,30.002200000000002,15.347299999999999,26.179599999999997,11.4031,27.842,34.652800000000006,15.4421,0.52,4.2839
C020,2.3013000000000003,11.576799999999999,17.7647,25.6988,17.646,11.3453,9.683399999999999,23.0685,6.873,3.8316,3.3203,9.2068,17.2877,5.0312,5.3843000000000005,4.6689,1.698,4.6857,7.3983,12.325,0.0,9.7545,23.7363,5.2348,2.4537,8.8483,2.3023000000000002,3.0157,4.185,4.0325,6.4328,25.611,10.5534,3.9694000000000003,5.8392,3.9445,12.466,17.3198,2.8211999999999997,12.3476,10.8866,2.3468,4.9813,1.4888,4.518,2.6511,25.166400000000003,4.37,11.619399999999999,14.204600000000001,12.9672,12.4951,16.766299999999998,3.559,26.448900000000002,4.215199999999999,1.4934,0.4445,14.3156,18.6606,7.926,0.6076,12.8439,5.202,9.4502,6.0195,17.1118,3.9101999999999997,1.421,2.8070999999999997,11.466299999999999,20.2093,9.3955,2.6506999999999996,3.9999000000000002,2.5679000000000003,6.6947,6.0056,3.3971,4.7866,10.0419,5.6415,8.199200000000001,10.1305,4.8742,20.0765,12.009799999999998,6.048,15.529200000000001,12.7085,0.6426000000000001,17.485,10.9314,12.7349,11.6485,5.8892,2.7971,11.9788,2.2665,5.940600000000001,8.0038,11.1623,19.9828,12.0373,21.4239,18.7357,4.7539,5.9765,11.5815,12.1164,9.98,1.0922,9.1723,15.065100000000001,4.4109,12.8265,4.7705,7.5901000000000005,10.7679,8.6168,13.7002,7.7296000000000005,11.604,20.041700000000002,13.9337,20.0137,13.2883,14.1526,11.0487,12.4869,5.8688,15.7446,13.8979,6.8438,11.8674,5.3636,11.0166,11.9275,22.5607,19.1065,8.0062,5.2386,15.847100000000001,19.5143,8.3865,7.6226,13.101600000000001,5.1994,9.5779,6.706300000000001,7.535100000000001,4.0118,3.8034,3.3287,23.7506,5.4466,13.1751,11.0226,9.3669,20.058799999999998,4.9117,4.7942,26.087,13.1136,5.8087,26.3268,13.607,12.2407,6.943899999999999,15.479899999999999,10.5018,3.2004,25.2325,4.8851,21.4099,6.7919,23.0723,22.823900000000002,6.0887,11.805,9.3218
C021,12.432799999999999,4.2177,4.5483,32.944,5.3289,3.0843000000000003,4.0924000000000005,27.7168,8.7819,7.6216,8.9821,5.0061,3.3823000000000003,12.0112,5.3037,11.0458,12.1158,4.9717,7.0261000000000005,11.1666,9.5208,0.0,28.3846,4.8018,7.4212,1.3173,12.2379,11.9109,8.3018,13.8947,6.1096,32.8561,4.2987,6.937600000000001,7.4529,14.5086,17.1143,4.1033,14.5603,1.3167,2.1985,13.655899999999999,8.5308,13.3143,9.3716,8.2354,29.814700000000002,10.031799999999999,16.2677,18.8529,6.3798,7.4977,9.6402,10.649299999999998,33.694,9.877,8.123800000000001,9.3765,18.963900000000002,25.9058,9.5368,9.652299999999999,17.4922,6.3199,9.700899999999999,4.2866,24.357,12.072799999999999,8.870299999999999,12.131,13.604,27.4545,0.7285,11.7873,8.1167,12.023399999999999,11.3689,4.0927,12.937299999999999,10.4484,3.9618,4.4167,9.81,0.9901,10.1294,27.3217,7.7126,8.0771,5.9207,17.3568,9.3392,3.5797,15.5797,17.383200000000002,10.4901,7.9183,9.035200000000001,4.597300000000001,8.241100000000001,5.5579,1.8792,15.8106,27.2279,16.685599999999997,26.072200000000002,6.418699999999999,11.1181,4.3296,3.1311999999999998,2.7422,8.8216,10.0894,1.8562,2.2277,7.0949,7.015899999999999,12.005799999999999,11.0579,2.9865999999999997,7.373399999999999,18.3485,9.282,10.4456,27.2868,4.1626,27.2589,6.609,3.4149000000000003,15.697,17.1352,5.4861,3.4276,4.1268,8.8729,10.709,6.980300000000001,2.767,16.5758,29.8059,6.7895,1.8580999999999999,5.3988000000000005,6.2387,5.486,4.5482,9.250200000000001,1.4530999999999998,11.2055,5.3966,8.323,2.63,12.1744,6.2602,11.0313,30.9958,5.063899999999999,20.4202,15.6709,10.9428,27.303900000000002,6.575,7.167,33.3322,3.178,11.9285,30.975099999999998,2.6536,5.1383,3.646,3.1629,3.1826999999999996,11.613700000000001,32.477599999999995,6.599399999999999,28.655099999999997,3.4926,30.3175,27.4722,6.6941999999999995,10.646600000000001,11.4595
