,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C063,4.3332,3.8369,10.1435,26.503700000000002,10.024700000000001,4.317699999999999,7.6916,28.8816,2.4494000000000002,8.1318,7.9529,8.1259,9.6664,4.9767,6.5072,4.0024,4.7439,2.37,9.0814,7.8772,5.024,5.9651000000000005,29.549400000000002,6.0054,4.0185,5.5797,4.250100000000001,6.021100000000001,8.8176,7.531899999999999,8.6127,26.4159,7.8983,8.1837,9.9299,8.1458,18.2791,9.6985,6.5098,4.7127,9.188799999999999,6.6345,9.6139,5.0447,2.7537,2.3898,30.9795,9.0025,17.4325,20.0177,5.8206999999999995,8.0474,12.3186,2.8713,27.253700000000002,8.8478,4.998399999999999,4.6007,20.128700000000002,19.4655,3.5023,5.4717,18.657,0.0,5.0266,6.303,17.916700000000002,8.7661,3.8005999999999998,7.0938,7.0427,21.014200000000002,5.7702,4.3523000000000005,8.6325,3.4576,4.7183,5.7463999999999995,6.514600000000001,9.4191,2.8881,4.3746,3.7755,8.0721,4.2397,20.881400000000003,7.5621,10.554,7.9079,18.5216,4.5633,9.8638,16.7445,18.548,7.200699999999999,10.3952,3.0263,3.8156,2.8299000000000003,2.7691999999999997,5.3406,8.867700000000001,1.9225,5.1416,24.5555,2.6033000000000004,13.98,16.8357,4.9432,20.863599999999998,9.0519,9.0086,26.8919,5.4924,6.0595,32.139900000000004,5.9857,4.7575,3.9947,7.8587,2.9773,4.2414,26.0374,9.0763,22.2148,5.2237,23.877200000000002,28.637,9.171100000000001,7.3573,4.8981
C064,7.8353,6.0193,13.526,27.795900000000003,13.407200000000001,6.9621,11.6262,32.2248,3.2247,12.667399999999999,12.475,12.5297,13.0489,6.2414,12.032,5.6136,7.5183,6.9433,14.0517,3.6691,9.324399999999999,9.3476,32.8926,11.8824,8.369200000000001,8.9759,7.6403,7.3133,13.3397,8.1248,13.583,27.708099999999998,11.8329,12.719299999999999,14.993799999999998,8.7388,21.6223,13.081,8.952399999999999,8.1088,12.571299999999999,7.926699999999999,14.1359,8.7168,5.5773,7.6197,34.3228,13.5246,20.7757,23.3609,7.7977,5.7866,10.057799999999999,6.0518,28.545900000000003,13.3698,9.290799999999999,8.9011,23.472,20.7577,3.0724,9.772,22.0002,5.3697,0.0,11.5239,19.2089,13.0665,8.2015,10.5959,2.4958,22.3064,9.152700000000001,7.1898,13.1546,7.4258999999999995,4.2831,10.9673,7.1675,13.9412,5.6587,9.7339,2.3698,11.454600000000001,5.531899999999999,22.173599999999997,5.3013,15.2027,9.3087,21.864900000000002,8.863700000000001,13.2463,20.0877,21.8912,2.9926,15.0438,7.7173,5.879899999999999,7.6328000000000005,8.226299999999998,9.1242,13.1681,6.4958,6.4338,25.8477,8.3041,15.272200000000002,20.179,1.4647999999999999,22.1558,13.6616,13.5441,28.184099999999997,8.8749,6.1587,35.4831,9.3682,6.1072,9.2155,11.241200000000001,6.263,7.0161999999999995,27.3296,13.2682,23.507,10.4445,25.169400000000003,31.9802,14.141399999999999,3.1491,0.6492
C065,6.1049,7.8583,7.7452,28.8175,9.0689,7.6268,3.7826,24.303900000000002,10.8292,4.208699999999999,5.051,3.2976,7.1223,8.149,0.904,7.3536,6.2719,4.2201,3.6133,13.213899999999999,6.3698999999999995,4.354100000000001,24.971700000000002,0.775,4.5625,3.3463000000000003,6.1008000000000004,7.8786000000000005,4.8889,10.0601,2.6755,28.729599999999998,4.6642,3.5246999999999997,4.0401,9.549700000000001,13.7014,7.8433,8.616299999999999,3.7475,5.4863,7.607,5.1179,7.2787,6.879,5.4814,26.4019,6.1007,12.8548,15.44,9.2488,10.366700000000002,13.3802,6.2225,29.5675,5.9459,4.5992,5.8819,15.5511,21.7793,11.584100000000001,6.121,14.0793,6.464600000000001,11.7482,0.0,20.2305,8.5414,5.3758,8.5997,12.875200000000001,23.327900000000003,3.9951,6.8761,4.7038,6.63,9.3794,0.6711,9.0751,6.5173000000000005,6.3233999999999995,2.2511,11.857299999999999,4.7301,7.5588999999999995,23.1951,12.898700000000002,4.6642,9.6607,13.944,5.844600000000001,7.3197,12.166799999999999,13.9703,12.5374,4.5054,6.176399999999999,8.2379,5.3823,4.8063,2.6034,8.643,5.34,7.2766,26.8692,4.3123000000000005,16.2937,12.2581,12.9901,23.177400000000002,3.1620999999999997,3.7540999999999998,29.205599999999997,6.9178999999999995,8.751100000000001,27.5622,6.3936,8.778799999999999,2.5831999999999997,6.9029,5.3704,7.4138,28.3511,3.1865,24.5285,1.6925999999999999,26.190900000000003,24.0593,3.2813000000000003,12.6939,10.7306
C066,15.7631,21.7357,27.923599999999997,12.5752,27.8049,21.5042,26.0239,41.5978,16.2412,19.4433,18.3034,23.7822,27.4466,12.7906,19.9597,14.593,14.6808,18.858900000000002,21.9795,22.483900000000002,17.2521,23.7453,42.2656,19.810200000000002,16.2969,23.3736,15.568100000000001,13.774799999999999,19.1681,12.890600000000001,21.5108,9.4728,26.2306,20.647,20.8223,12.9427,27.4507,27.4787,14.2657,22.5065,26.969,13.8039,19.9644,14.6919,14.8557,15.5475,43.695800000000006,19.353099999999998,26.604200000000002,29.1893,23.126099999999997,22.654,26.9252,14.6298,10.3107,19.1983,17.2186,16.828799999999998,29.3004,2.1994000000000002,17.0611,17.6998,27.8287,17.8364,19.609099999999998,20.595,0.0,18.895,16.1292,15.639100000000001,21.6253,3.7481,23.5503,14.3523,18.983,14.4878,15.744200000000001,20.581,13.0853,19.7697,20.2008,19.397299999999998,17.3343,25.8523,14.7983,3.6153000000000004,22.1687,21.0311,25.6881,27.6933,16.7915,27.643900000000002,25.9161,27.7197,21.8074,20.8723,14.456100000000001,22.137700000000002,15.5605,22.623900000000003,23.5218,18.9965,17.5613,13.5069,10.6269,22.7018,10.4729,26.0074,18.467,3.5976,21.5894,21.4719,9.948799999999999,23.2725,13.5313,44.856199999999994,23.765900000000002,22.3996,20.6998,25.6388,20.660700000000002,13.470799999999999,12.108799999999999,21.196,4.2776000000000005,20.9277,9.9486,41.353300000000004,22.069200000000002,21.963900000000002,19.480700000000002
C067,6.0596000000000005,15.335,15.299100000000001,26.996,16.6368,15.1035,11.3365,19.948700000000002,10.6313,4.769100000000001,3.6292,10.89,14.389299999999999,7.274,7.4277,8.427100000000001,5.456300000000001,7.2638,9.6494,16.0832,3.9228,12.367899999999999,20.6165,7.2781,4.9556000000000004,11.5611,6.0605,6.773899999999999,4.4939,6.5937,7.9376999999999995,26.908099999999997,12.259,5.4742,6.2893,6.507,9.346200000000001,15.1102,4.6748,11.199200000000001,12.9218,5.7474,5.2125,4.8278,8.276200000000001,6.4094,22.046599999999998,2.0972,8.499600000000001,11.0848,16.7255,16.2533,20.5245,7.3172,27.746,2.2519,3.9726,4.2028,11.195799999999998,19.9578,11.6842,3.3153,9.7241,8.9602,13.2085,8.062899999999999,18.409,0.0,5.1792,3.0291,15.2246,21.5065,12.008899999999999,6.4089,4.3088,6.3261,10.4529,8.049,6.7982,3.0766,13.8001,7.5019,11.9574,12.2584,8.6324,21.3737,15.768,6.2176,19.2874,9.588700000000001,4.4009,14.5866,7.8116,9.6151,15.4067,6.1204,6.5553,15.737,6.0248,9.0849,10.2454,0.1016,6.7493,7.087,25.0478,8.5909,14.4722,7.9028,13.1251,21.355900000000002,6.416600000000001,5.8224,27.3842,16.8719,9.5669,23.207,17.3652,15.998899999999999,9.1855,19.2382,14.26,6.958699999999999,26.5296,6.3898,22.707099999999997,8.8352,24.3695,19.704099999999997,7.5935,15.5632,13.08
C068,0.8803,10.1558,16.343700000000002,24.2778,16.224899999999998,9.924299999999999,9.159799999999999,24.4163,5.452,4.8588000000000005,4.666399999999999,8.872,15.866700000000002,3.6102,5.0495,3.2104,0.9057999999999999,4.0398000000000005,6.6897,10.904,1.5158,12.1654,25.084,4.8999,1.4778,8.3071,0.8813,3.7953,5.5311,5.306,6.221,24.19,10.0204,4.910699999999999,7.1853,5.919899999999999,13.8137,15.8988,3.268,10.9266,15.389,2.2367,6.3274,1.8034000000000001,3.0596,1.2292,26.514200000000002,5.7161,12.9672,15.552299999999999,11.5462,11.0741,15.3453,2.1005,25.0278,5.5613,1.4825,1.0925,15.6634,17.2396,6.505,1.9635,14.1917,3.7801,8.0292,5.684699999999999,15.6908,5.257899999999999,0.0,3.8461,10.0453,18.7883,11.9704,1.4398,5.346,1.4212,6.0101,5.6707,4.2886999999999995,6.1326,8.620899999999999,5.1003,6.7782,14.2724,3.4156999999999997,18.6555,10.588799999999999,7.394100000000001,14.1082,14.056299999999998,1.0552000000000001,16.064,12.2791,14.0827,10.2275,7.2353000000000005,1.3386,10.557799999999999,0.8446,5.2946,7.4627,5.3595,2.7420999999999998,2.4388,22.3296,4.8007,11.754100000000001,12.3704,7.9459,18.6378,5.8531,5.735600000000001,24.666,11.6926,4.3877,27.674599999999998,12.186,10.819600000000001,6.4028,14.0589,9.0808,3.4981,23.8115,5.4596,19.9889,6.6306,21.6513,24.1717,6.8196,10.384,7.9008
C069,3.2407,13.024799999999999,19.212799999999998,23.8101,19.094,12.793299999999999,12.263200000000001,22.1824,7.699199999999999,5.618,4.4781,11.8167,18.7357,4.248600000000001,7.9133000000000004,5.1453,2.4809,7.3206999999999995,9.927299999999999,13.773,2.7938,12.4817,22.8502,7.7638,4.7951999999999995,11.5756,3.373,3.75,5.342899999999999,3.4076999999999997,8.8643,23.7222,13.1856,6.4009,6.997,3.3196999999999997,11.5799,18.767799999999998,1.6585999999999999,13.7956,13.6139,2.7216,6.1391,2.2398000000000002,5.3128,4.0583,24.2804,4.2272,10.7334,13.3185,14.4152,13.943100000000001,18.214299999999998,4.353800000000001,24.5601,4.382,4.0296,2.786,13.4296,16.7718,8.5191,2.4796,11.957799999999999,6.965,10.898200000000001,8.5486,15.2231,3.0241,3.7625,0.0,12.914399999999999,18.3205,12.1228,3.6543,5.1578,3.3005,7.2023,8.534600000000001,3.7728,5.2067,11.4899,7.9876000000000005,8.7923,12.857700000000001,5.3506,18.1877,13.457799999999999,7.2059,16.9772,11.8225,2.9840999999999998,18.9331,10.0453,11.848799999999999,13.0965,7.047,3.5919,13.4268,4.0714,8.5756,10.7311,3.1256999999999997,6.1449,4.0591,21.8618,8.0816,11.286299999999999,10.1366,9.9251,18.17,7.3433,6.7491,24.1982,14.5616,4.9893,25.4408,15.055,13.6887,9.6712,16.9279,11.9498,3.9308,23.343700000000002,7.3164,19.521099999999997,9.3209,21.1835,21.9378,8.5202,13.253,10.7698
C070,9.8514,9.1105,17.990299999999998,29.812099999999997,17.8715,11.5709,16.090600000000002,34.2409,5.2408,14.6835,14.491100000000001,16.9941,17.5132,8.2575,14.0481,7.6297,9.5344,8.9594,16.0678,6.4285,11.3405,13.812,34.908699999999996,13.8985,10.385299999999999,13.4402,9.6565,9.3295,15.355799999999999,10.141,15.5991,29.7242,16.2972,14.7354,17.01,10.7549,23.6384,17.5453,10.9686,12.5732,17.0356,9.9428,16.152,10.732899999999999,7.5934,9.6358,36.3389,15.540700000000001,22.791900000000002,25.377,10.5571,8.546,12.817200000000001,8.0679,30.562099999999997,15.3859,11.307,10.917200000000001,25.4881,22.773799999999998,5.0885,11.7881,24.016299999999998,7.385800000000001,2.4958,14.6833,21.225,15.082600000000001,10.217600000000001,12.612,0.0,24.3225,13.617,9.2059,15.1707,9.442,6.2992,12.335899999999999,9.1836,15.9573,10.2675,10.9641,4.4502,15.918899999999999,7.548,24.189700000000002,8.0607,17.218799999999998,15.754700000000001,23.881,10.8798,17.7106,22.1038,23.9073,5.752,17.06,9.7334,8.9711,9.6489,12.6906,13.5885,15.1842,8.511899999999999,8.4499,27.863799999999998,12.7685,17.2883,22.1951,3.4809,24.172,15.677700000000002,15.5602,30.200200000000002,13.3392,8.1748,37.499199999999995,13.8325,8.8666,10.584100000000001,15.7055,10.7274,9.0323,29.3457,15.2843,25.5231,11.8131,27.1855,33.996300000000005,16.1575,5.9085,2.1446
C071,18.953400000000002,24.926099999999998,31.114,15.4631,30.9952,24.694599999999998,29.214299999999998,44.485800000000005,19.4316,22.6337,21.4938,26.9726,30.6369,15.981,23.1501,17.7834,17.8712,22.0493,25.169900000000002,25.6743,20.4425,26.9357,45.1536,23.0006,19.487299999999998,26.5639,18.7585,16.9652,22.3585,16.081,24.7012,9.081,29.421,23.837400000000002,24.012700000000002,16.1331,30.641099999999998,30.669,17.4561,25.696900000000003,30.159299999999998,16.9942,23.154799999999998,17.8823,18.0461,18.7379,46.5837,22.5435,29.7946,32.3797,26.3165,25.8444,30.115599999999997,17.8202,9.918899999999999,22.3887,20.409,20.0192,32.4908,2.5668,20.2515,20.8902,31.019099999999998,21.026799999999998,22.7995,23.7853,3.841,22.0853,19.319599999999998,18.8295,24.8156,0.0,26.7407,17.5427,22.1734,17.6782,18.9346,23.7714,16.2756,22.96,23.3912,22.5877,20.5247,29.0426,17.9887,0.8282,25.359099999999998,24.2215,28.878400000000003,30.8837,19.981900000000003,30.8343,29.1065,30.91,24.997799999999998,24.0627,17.6465,25.328,18.7509,25.8143,26.7122,22.1869,20.7517,16.6973,13.514899999999999,25.8922,13.6633,29.1978,21.657400000000003,0.8105,24.779799999999998,24.6623,9.557,26.4629,16.721700000000002,47.744099999999996,26.9562,25.5899,23.8902,28.8292,23.8511,16.6612,14.9967,24.386400000000002,2.9759,24.1181,12.8366,44.2412,25.2596,25.1543,22.671
C072,12.151200000000001,3.9360999999999997,5.0951,32.6624,5.8757,2.8026999999999997,3.7085,27.346,8.5003,7.2508,8.5983,4.6812,3.9291,11.7296,4.919899999999999,10.764299999999999,11.834200000000001,4.587899999999999,6.655399999999999,10.885,9.136899999999999,0.7323999999999999,28.0138,4.4178999999999995,7.0374,0.7667999999999999,11.956299999999999,11.629299999999999,7.931,13.613100000000001,5.7388,32.5745,3.9149000000000003,6.5668,7.0821000000000005,14.227,16.7435,4.6501,14.278799999999999,1.0351,2.2931,13.3743,8.16,13.0327,9.09,7.8516,29.444,9.6479,15.8969,18.4821,4.5061,5.624,10.187,10.367700000000001,33.4124,9.4931,7.7399,8.992700000000001,18.5931,25.624200000000002,9.2552,9.2685,17.1214,6.0383000000000004,9.4193,3.9027,24.075400000000002,11.6889,8.4865,11.7471,13.3225,27.172900000000002,0.0,11.505700000000001,7.7459,11.7418,11.087299999999999,3.7089000000000003,12.655700000000001,10.0645,3.6801999999999997,4.0328,9.5284,1.5369000000000002,9.8478,27.0401,5.8389,7.706300000000001,6.4675,16.986099999999997,8.9553,4.1265,15.2089,17.012400000000003,10.2085,7.5475,8.651299999999999,4.3158,7.8572,5.1741,1.1211,11.7905,5.8763000000000005,10.7497,30.7142,4.6801,20.1386,15.3002,10.661200000000001,27.022299999999998,6.2042,6.7962,33.050599999999996,2.6997,11.6469,30.6043,2.1041999999999996,4.8567,3.2622,3.7096999999999998,2.9011,11.3321,32.196,6.2286,28.3735,3.1087,30.0359,27.1014,6.3233999999999995,10.365,11.1779
C073,0.902,9.554200000000002,15.7422,23.203200000000002,15.6234,9.322799999999999,9.6289,24.967299999999998,4.8505,5.4098999999999995,5.2174,9.632299999999999,15.2651,2.6389,5.8098,2.4856,0.5768,5.031,7.45,10.3024,2.0669,11.5639,25.635099999999998,5.6603,2.4691,11.1921,1.0343,1.4797,6.082199999999999,3.3913,6.9813,23.1154,10.4895,5.4616999999999996,7.7363,3.6178000000000003,14.364799999999999,15.2972,2.6271999999999998,10.3251,14.7875,1.6009,6.8784,1.1621,2.3427,1.7196,27.0653,6.2671,13.5182,16.1034,10.944700000000001,10.4726,14.743799999999998,1.863,23.9533,6.1123,2.0334,1.6435,16.2144,16.165,5.9033999999999995,2.5145,14.742700000000001,5.655,7.4277,6.4451,14.616200000000001,5.809,1.2634,2.9268,9.4438,17.7137,11.3689,0.0,5.8971,0.9618,4.5115,6.431100000000001,2.0308,6.6837,8.0194,5.5695,6.1766000000000005,13.6708,2.6909,17.5809,9.9873,7.9452,13.5066,14.6074,1.6062,15.4625,12.830200000000001,14.633700000000001,9.6259,7.7863,1.2532,9.9562,1.7327000000000001,6.2859,7.9318,5.9106000000000005,3.7334,1.6636,21.255,5.7919,10.6795,12.9215,7.3443000000000005,17.563200000000002,6.404100000000001,6.2866,23.5914,11.0911,3.2409,28.2256,11.5844,10.2181,6.871899999999999,13.4574,8.479299999999999,1.5352999999999999,22.736900000000002,6.3775,18.9143,7.0998,20.576700000000002,24.7227,7.581,9.782399999999999,7.2992
C074,6.1427,11.6778,11.1925,27.079099999999997,12.5302,11.446399999999999,7.2299,20.3736,10.7144,0.5848,0.7727999999999999,6.783399999999999,10.2827,7.3571,4.5618,8.510200000000001,5.5394,7.1411999999999995,5.542800000000001,16.1663,4.004,8.261299999999999,21.041400000000003,4.9626,5.0505,7.4545,6.1436,6.857,0.1851,6.6768,3.8310999999999997,26.9912,8.1524,1.3676,1.9638,6.5901000000000005,9.7711,11.0036,5.1745,8.1965,8.8152,5.8305,1.1059,4.9109,8.3593,6.4925,22.4716,2.2116,8.9246,11.5097,13.068299999999999,16.3364,17.075200000000002,7.4003000000000005,27.829099999999997,2.0569,3.8048,4.2859,11.6208,20.0409,11.767299999999999,3.3923,10.149,8.802299999999999,13.2916,4.7904,18.492099999999997,4.3688,5.2623,5.1578,15.3077,21.589599999999997,7.9023,6.492,0.0,6.4092,10.536,5.7334,6.8813,2.6281999999999996,10.143,6.144399999999999,12.0405,8.1518,8.7155,21.456799999999998,15.8511,2.1726,13.3557,10.0137,4.484,10.48,8.2365,10.04,15.489799999999999,2.0138,6.6384,12.0575,6.1079,7.7273000000000005,7.089899999999999,4.4704,6.7055,7.170100000000001,25.1309,7.2334,14.555299999999999,8.3278,13.208200000000001,21.439,2.31,1.7158,27.467299999999998,10.6129,9.65,23.6319,10.0886,12.5984,6.87,10.5979,9.545399999999999,7.0418,26.6127,2.2832,22.790200000000002,6.519699999999999,24.452599999999997,20.129,3.4869,15.6463,13.1631
C075,1.2798,9.592600000000001,15.7806,23.7147,15.6618,9.3612,8.9376,25.733900000000002,4.8889,6.1765,5.984,9.263,15.3035,2.3655,5.4405,2.2647,1.6904000000000001,4.3397,7.4603,10.3408,2.8334,11.6023,26.4016,5.291,1.7777,11.2305,1.2818,2.0951,6.8487,4.2765,6.9916,23.6268,9.798200000000001,6.2283,8.5029,4.8905,15.1314,15.335600000000001,3.8986,10.3635,14.825899999999999,2.7085,7.645,2.588,2.1138000000000003,1.0283,27.831799999999998,7.0337,14.284799999999999,16.87,10.9831,10.511,14.782200000000001,1.1548,24.4647,6.8789,2.8,2.4101,16.981,16.6765,5.9418,3.2811,15.5093,3.7661,7.4661,6.0758,15.1277,6.5756000000000006,1.61,4.0403,9.4822,18.2252,11.4073,1.7412,6.6636999999999995,0.0,4.2906,6.0618,3.2916,7.4503,8.0578,4.878100000000001,6.215,13.709200000000001,2.47,18.0924,10.0257,8.711799999999998,13.545,15.373899999999999,2.3728000000000002,15.5009,13.5968,15.4003,9.664299999999999,8.5529,0.39289999999999997,9.9946,1.0413,5.594600000000001,7.2405,6.6772,3.0421,1.4930999999999999,21.7665,5.1006,11.1909,13.688,7.3827,18.0746,7.1707,7.0531999999999995,24.1029,11.1295,2.9676,28.9922,11.6228,10.2565,6.1806,13.4958,8.517700000000001,1.6302999999999999,23.2483,6.7773,19.4258,6.4085,21.0882,25.4893,7.55,9.820799999999998,7.3376
C076,5.1633000000000004,8.5955,14.7835,23.9447,14.6647,8.3641,12.883799999999999,29.6175,2.2776,10.161100000000001,9.8676,13.7873,14.3064,3.0118,8.6778,2.0431,4.7302,6.5998,11.110700000000001,8.9743,6.717,10.6052,30.2852,8.5282,5.6613,10.2334,4.7684,4.075,10.732299999999999,4.2365,10.642,23.8568,13.090399999999999,10.213,11.959100000000001,4.8505,19.0149,14.3385,5.572,9.3664,13.8288,4.6565,11.5286,5.5446,3.0984000000000003,4.1873000000000005,31.715400000000002,10.9173,18.168400000000002,20.7535,9.986,9.1444,13.4156,3.1569000000000003,24.6947,10.7625,6.6836,6.293699999999999,20.8646,16.9064,2.0650999999999997,7.1647,19.3929,5.0262,4.3296,9.313,15.357700000000001,10.459100000000001,5.493600000000001,6.9624,6.3458000000000006,18.455099999999998,10.410200000000001,4.4017,10.5472,4.2877,0.0,9.299,3.9379,11.3338,7.0607,8.1153,2.3712,12.7121,1.8215,18.3223,8.6591,12.5953,12.5479,19.2575,6.256399999999999,14.5038,17.4803,19.2838,8.297799999999999,12.4365,4.256,8.628,4.9249,9.483799999999999,10.3817,10.5607,5.9621,3.6456999999999997,21.9964,9.5616,11.4209,17.5716,3.5455,18.304599999999997,11.0812,11.037799999999999,24.3328,10.1324,2.9291,32.875800000000005,10.6257,8.889899999999999,10.4731,12.498700000000001,7.5206,3.782,23.4783,11.1056,19.6557,11.7021,21.318099999999998,29.3729,11.2004,8.4543,4.2012
C077,6.1052,7.2815,7.6993,28.817700000000002,8.8846,5.893,3.7118,25.050900000000002,10.2524,4.9557,5.0512,3.6383,6.938,8.1493,1.2727,7.353800000000001,6.2721,3.6433,3.9507,12.6371,6.3702,4.1698,25.718700000000002,0.7707999999999999,4.5626999999999995,3.162,6.101100000000001,7.8789,5.6358999999999995,10.0603,3.482,28.7298,4.594,4.2717,4.787100000000001,9.55,14.4484,7.659,8.6166,3.4988,5.3019,7.6073,5.8649,7.278899999999999,6.8793,5.4817,27.1489,6.100899999999999,13.601799999999999,16.187,7.5964,8.7143,13.1959,6.2227,29.567700000000002,5.9461,4.599399999999999,5.8822,16.298,21.7795,11.007299999999999,6.1212,14.8263,5.8878,11.1714,0.6502,20.230700000000002,8.5417,5.376,8.5999,12.298399999999999,23.328200000000002,3.8108,6.8763000000000005,5.4508,6.630199999999999,9.3796,0.0,9.0754,6.5175,5.7466,2.247,11.2806,4.5458,7.5591,23.1953,12.3219,5.4112,9.4764,14.691,5.8448,7.1354,12.913799999999998,14.7173,11.960600000000001,5.2524,6.176699999999999,7.6611,5.3826,4.2295,2.4191,8.6433,5.340199999999999,7.276800000000001,26.8695,3.7355,16.2939,13.0051,12.4133,23.177599999999998,3.9091,4.5011,29.2058,6.7336,8.751299999999999,28.3092,6.2093,8.202,2.0064,6.7186,4.7936000000000005,7.414,28.3513,3.9335,24.5288,1.0214,26.191200000000002,24.8063,4.0283,12.1171,10.153799999999999
C078,1.9758,9.472,15.66,21.7099,15.5412,9.2405,13.760200000000001,25.8085,3.9264,6.2511,6.0587,11.518600000000001,15.1829,1.0246,7.6961,2.3787,1.6007,6.5952,9.7158,10.2202,2.9081,11.4816,26.4763,7.5465,4.0333000000000006,11.1099,1.7698,0.6896,6.9234,1.9155,9.2471,21.622,13.966899999999999,6.302899999999999,8.5775,2.5295,15.206,15.215,2.1210999999999998,10.242899999999999,14.7053,1.3029000000000002,7.719600000000001,2.0206,2.6413,3.2838000000000003,27.9065,7.1083,14.359399999999999,16.944599999999998,10.8625,10.3903,14.6615,2.4154,22.4599,6.9535,3.2654,2.4848000000000003,17.0557,14.671700000000001,4.7463,3.3556999999999997,15.5839,5.5728,7.3455,8.331299999999999,13.1229,6.6502,2.4954,3.643,9.361600000000001,16.220299999999998,11.286700000000002,1.2722,6.738300000000001,1.513,3.4295,8.3173,0.0,7.5249,7.9371,7.1337,5.0195,13.5886,2.584,16.0875,9.905,8.7864,13.4244,15.4486,2.448,15.3803,13.6714,15.4749,9.543700000000001,8.6275,1.9038,9.874,3.2969,10.360299999999999,11.2582,6.7518,5.2976,1.2944,19.761599999999998,10.4381,9.1861,13.7627,6.1523,16.0698,7.2453,7.127800000000001,22.098,11.008899999999999,1.7652999999999999,29.0668,11.5022,10.1359,8.4361,13.375200000000001,8.3971,1.1661,21.2435,7.2187,17.420900000000003,8.664,19.083299999999998,25.5639,9.8055,9.7002,7.217
C079,6.9293000000000005,12.4645,13.696200000000001,27.8657,15.0339,12.233,9.733600000000001,20.932599999999997,11.501,3.0885,1.9485999999999999,9.2871,13.2354,8.1438,5.8988000000000005,9.2968,6.326,7.9278,7.9128,16.952900000000003,4.7906,10.4672,21.6004,5.7492,5.8371,9.561,6.9302,7.6436,2.8133000000000004,7.4634,6.3348,27.777900000000002,10.656,3.8713,4.4675,7.3767,10.3301,13.9564,5.9611,9.6703,11.5993,6.617100000000001,3.6096,5.6975,9.0312,7.279100000000001,23.0306,0.9795,9.483600000000001,12.068700000000002,13.854899999999999,17.123,21.394299999999998,8.1869,28.6157,0.8247000000000001,4.5915,5.0725,12.179799999999998,20.8275,12.5539,4.1789,10.7081,9.588899999999999,14.0782,6.534,19.2787,3.1366,6.0489,5.189100000000001,16.0943,22.3762,10.1082,7.2786,2.6281999999999996,7.1959,11.322700000000001,6.52,7.6678999999999995,0.0,10.9296,6.931,12.8271,10.843200000000001,9.5021,22.2434,16.637700000000002,4.6763,15.959200000000001,10.572700000000001,5.2706,13.432799999999999,8.7955,10.599,16.2764,4.5175,7.425,12.844100000000001,6.8945,8.514,8.7165,3.2382,7.492100000000001,7.9567,25.9175,8.02,15.341899999999999,8.8868,13.9948,22.2256,4.8137,4.2195,28.2539,13.543700000000001,10.4366,24.191,11.6697,13.385,7.6566,13.016,10.332,7.828399999999999,27.3993,4.786899999999999,23.5768,7.3063,25.2392,20.6881,5.990600000000001,16.4329,13.9497
C080,8.6989,1.7308,7.941,29.210099999999997,7.8222,1.4994,6.2317,29.972099999999998,5.048,9.9374,9.7584,7.1353,7.4639,8.277299999999999,6.193899999999999,7.312,8.382,4.1756,8.872,7.4327,10.188,3.7876999999999996,30.6398,5.6922,5.8241000000000005,3.5814,8.504,8.177,10.6231,10.1608,8.4033,29.1223,6.4384,9.1929,9.708200000000001,10.774799999999999,19.3696,7.496,10.8265,2.7144,6.9863,9.922,11.4194,9.5804,5.6377,4.8181,32.07,10.8081,18.523,21.1082,3.1213,4.239199999999999,7.050800000000001,6.9155,29.960099999999997,10.6533,6.8039,9.764700000000001,21.2192,22.1719,5.802899999999999,10.6357,19.7475,2.7605999999999997,5.6307,5.9898,20.623099999999997,13.9301,5.8545,11.4595,9.8702,23.720599999999997,3.5928,8.0535,10.4381,8.2895,7.635,5.4332,9.2034,11.2247,0.0,4.1998,6.0762,5.8696,6.3956,23.587799999999998,4.4541,10.3324,4.198600000000001,19.612099999999998,9.7273,7.6613,17.835,19.6385,6.7562,10.1736,5.7995,2.1105,4.8838,3.307,3.7297,14.0317,3.728,7.2974,27.2619,3.3848000000000003,16.6863,17.9262,7.2089,23.57,8.8303,9.4223,29.5983,3.2898,8.194600000000001,33.2304,3.2873,2.6514,3.6814,5.6561,0.6922,7.8798,28.7438,8.854700000000001,24.921200000000002,4.910399999999999,26.583599999999997,29.7275,8.9495,6.9127,7.7256
